p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality_name,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
philbardsley,2013,66,266,2358.0,26,29,25486.0,303,1985-06-28,180.0,76.5,Scotland,Medium/Medium,57.625,74.5,71.875,Defender,28,8172.0,93.0,87.87096774193549,10.333333333333334,31.0,23.61111111111111,3.0,1.0,0.0,798.0,5.0
philbardsley,2016,38,266,1230.0,15,27,25486.0,303,1985-06-28,180.0,76.5,Scotland,Medium/Medium,57.625,74.5,71.875,Defender,31,10530.0,119.0,88.4873949579832,24.25,29.75,23.61111111111111,3.0,1.0,1.0,1064.0,66.0
philbardsley,2018,77,266,1757.0,19,31,25486.0,303,1985-06-28,180.0,76.5,Scotland,Medium/Medium,57.625,74.5,71.875,Defender,33,11760.0,134.0,87.76119402985074,27.0,26.8,23.61111111111111,3.0,1.0,1.0,1330.0,38.0
philbardsley,2019,20,266,1995.0,21,31,25486.0,303,1985-06-28,180.0,76.5,Scotland,Medium/Medium,57.625,74.5,71.875,Defender,34,13517.0,153.0,88.34640522875817,35.333333333333336,25.5,23.61111111111111,3.0,1.0,1.0,1596.0,77.0
philbardsley,2020,34,266,293.0,4,27,25486.0,303,1985-06-28,180.0,76.5,Scotland,Medium/Medium,57.625,74.5,71.875,Defender,35,15512.0,174.0,89.14942528735632,33.142857142857146,24.857142857142858,23.61111111111111,3.0,1.0,0.0,1862.0,20.0
philfoden,2017,50,94,66.0,5,13,3142.0,69,2000-05-28,170.6,65.0,England,Medium/Medium,76.2,53.2,75.4,Midfielder,17,,,,,,22.333423583270687,3.0,3.0,,,
philipbilling,2017,91,215,774.0,16,20,5726.0,77,1996-06-11,197.0,80.5,Denmark,Medium/Medium,59.166666666666664,73.0,70.0,Midfielder,21,,,,,,20.74261124996779,3.0,3.0,,,
philipbilling,2018,89,215,2299.0,27,28,5726.0,77,1996-06-11,197.0,80.5,Denmark,Medium/Medium,59.166666666666664,73.0,70.0,Midfielder,22,774.0,16.0,48.375,91.0,16.0,20.74261124996779,3.0,3.0,1.0,215.0,91.0
philipbilling,2019,25,215,2653.0,34,35,5726.0,77,1996-06-11,197.0,80.5,Denmark,Medium/Medium,59.166666666666664,73.0,70.0,Midfielder,23,3073.0,43.0,71.46511627906976,90.0,21.5,20.74261124996779,3.0,3.0,1.0,430.0,89.0
philippwollscheid,2014,39,102,1062.0,12,17,4087.0,45,1989-03-06,194.0,88.0,Germany,Medium/Medium,50.0,76.75,76.25,Defender,25,,,,,,23.381868423849507,3.0,1.0,,,
philippwollscheid,2016,29,102,190.0,2,2,4087.0,45,1989-03-06,194.0,88.0,Germany,Medium/Medium,50.0,76.75,76.25,Defender,27,1062.0,12.0,88.5,39.0,12.0,23.381868423849507,3.0,1.0,1.0,102.0,39.0
philjagielka,2008,284,674,3142.0,34,34,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,26,,,,,,26.06209465512733,3.5,3.0,,,
philjagielka,2010,17,674,2956.0,33,35,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,28,3142.0,34.0,92.41176470588235,284.0,34.0,26.06209465512733,3.5,3.0,1.0,674.0,284.0
philjagielka,2011,58,674,2715.0,30,32,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,29,6098.0,67.0,91.01492537313433,150.5,33.5,26.06209465512733,3.5,3.0,0.0,1348.0,17.0
philjagielka,2012,25,674,3330.0,36,36,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,30,8813.0,97.0,90.85567010309278,119.66666666666667,32.333333333333336,26.06209465512733,3.5,3.0,1.0,2022.0,58.0
philjagielka,2013,22,674,2441.0,26,26,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,31,12143.0,133.0,91.30075187969925,96.0,33.25,26.06209465512733,3.5,3.0,0.0,2696.0,25.0
philjagielka,2015,80,674,1947.0,21,22,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,33,14584.0,159.0,91.72327044025157,81.2,31.8,26.06209465512733,3.5,3.0,0.0,3370.0,22.0
philjagielka,2016,7,674,2374.0,27,37,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,34,16531.0,180.0,91.83888888888889,81.0,30.0,26.06209465512733,3.5,3.0,1.0,4044.0,80.0
philjagielka,2017,23,674,2180.0,25,30,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,35,18905.0,207.0,91.32850241545894,70.42857142857143,29.571428571428573,26.06209465512733,3.5,3.0,0.0,4718.0,7.0
philjagielka,2018,157,674,413.0,7,13,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,36,21085.0,232.0,90.88362068965517,64.5,29.0,26.06209465512733,3.5,3.0,0.0,5392.0,23.0
philjagielka,2019,1,674,270.0,6,36,33345.0,376,1982-08-17,181.125,85.5,England,Medium/High,51.25,72.75,77.25,Midfielder,37,21498.0,239.0,89.94979079497908,74.77777777777777,26.555555555555557,26.06209465512733,3.5,3.0,1.0,6066.0,157.0
philjones,2010,70,1208,2296.0,26,26,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,18,,,,,,20.801251004813953,3.5,1.0,,,
philjones,2012,132,1208,1285.0,17,19,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,20,2296.0,26.0,88.3076923076923,70.0,26.0,20.801251004813953,3.5,1.0,1.0,1208.0,70.0
philjones,2013,77,1208,2289.0,26,26,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,21,3581.0,43.0,83.27906976744185,101.0,21.5,20.801251004813953,3.5,1.0,1.0,2416.0,132.0
philjones,2014,94,1208,1974.0,22,24,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,22,5870.0,69.0,85.07246376811594,93.0,23.0,20.801251004813953,3.5,1.0,1.0,3624.0,77.0
philjones,2015,152,1208,566.0,10,13,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,23,7844.0,91.0,86.1978021978022,93.25,22.75,20.801251004813953,3.5,1.0,1.0,4832.0,94.0
philjones,2016,104,1208,1670.0,18,19,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,24,8410.0,101.0,83.26732673267327,105.0,20.2,20.801251004813953,3.5,1.0,1.0,6040.0,152.0
philjones,2017,71,1208,2080.0,23,26,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,25,10080.0,119.0,84.70588235294117,104.83333333333333,19.833333333333332,20.801251004813953,3.5,1.0,1.0,7248.0,104.0
philjones,2018,31,1208,1336.0,18,22,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,26,12160.0,142.0,85.63380281690141,100.0,20.285714285714285,20.801251004813953,3.5,1.0,1.0,8456.0,71.0
philjones,2019,477,1208,140.0,2,12,16592.0,200,1992-02-21,184.75,71.0,England,Medium/High,58.5,76.625,78.125,Defender,27,13496.0,160.0,84.35,91.375,20.0,20.801251004813953,3.5,1.0,1.0,9664.0,31.0
rachidghezzal,2018,15,455,800.0,19,26,800.0,19,1992-05-09,182.0,67.5,Algeria,Medium/Low,73.625,59.125,73.875,Midfielder,26,,,,,,20.37797367467697,2.5,3.0,,,
ragnarklavan,2016,39,314,1504.0,20,33,3043.0,39,1985-10-30,186.85714285714286,84.0,Estonia,Medium/Medium,54.714285714285715,72.42857142857143,76.42857142857143,Defender,31,,,,,,24.058019807535842,3.0,1.0,,,
raheemsterling,2012,100,285,1848.0,24,28,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,18,,,,,,23.87543252595156,3.5,2.0,,,
raheemsterling,2014,11,285,3194.0,35,36,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,20,1848.0,24.0,77.0,100.0,24.0,23.87543252595156,3.5,2.0,1.0,285.0,100.0
raheemsterling,2015,28,285,2011.0,31,34,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,21,5042.0,59.0,85.45762711864407,55.5,29.5,23.87543252595156,3.5,2.0,0.0,570.0,11.0
raheemsterling,2016,11,285,2618.0,33,35,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,22,7053.0,90.0,78.36666666666666,46.333333333333336,30.0,23.87543252595156,3.5,2.0,0.0,855.0,28.0
raheemsterling,2017,35,285,2713.0,33,34,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,23,9671.0,123.0,78.6260162601626,37.5,30.75,23.87543252595156,3.5,2.0,0.0,1140.0,11.0
raheemsterling,2018,12,285,2904.0,34,38,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,24,12384.0,156.0,79.38461538461539,37.0,31.2,23.87543252595156,3.5,2.0,1.0,1425.0,35.0
raheemsterling,2019,22,285,2769.0,33,36,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,25,15288.0,190.0,80.46315789473684,32.833333333333336,31.666666666666668,23.87543252595156,3.5,2.0,0.0,1710.0,12.0
raheemsterling,2020,10,285,2677.0,31,36,23118.0,290,1994-12-08,170.0,69.0,England,High/Medium,92.75,61.375,84.375,Forward,26,18057.0,223.0,80.97309417040358,31.285714285714285,31.857142857142858,23.87543252595156,3.5,2.0,0.0,1995.0,22.0
rajivvanlaparra,2018,53,60,422.0,5,10,2655.0,38,1991-06-04,181.0,72.0,Netherlands,Medium/Medium,83.66666666666667,63.166666666666664,69.16666666666667,Midfielder,27,,,,,,21.97735111870822,3.0,3.0,,,
ramadansobhi,2018,63,63,95.0,4,9,2327.0,45,1997-01-23,183.0,74.66666666666667,Egypt,High/High,76.0,62.0,73.33333333333333,Midfielder,21,,,,,,22.295878248579132,4.0,3.0,,,
ramirofunesmori,2016,110,412,1651.0,23,29,4155.0,55,1991-03-05,186.0,79.14285714285714,Argentina,Medium/Medium,65.28571428571429,75.85714285714286,75.14285714285714,Defender,25,,,,,,22.87630279305617,3.0,1.0,,,
ramirofunesmori,2017,202,412,134.0,4,7,4155.0,55,1991-03-05,186.0,79.14285714285714,Argentina,Medium/Medium,65.28571428571429,75.85714285714286,75.14285714285714,Defender,26,1651.0,23.0,71.78260869565217,110.0,23.0,22.87630279305617,3.0,1.0,1.0,412.0,110.0
raphaelspiegel,2012,88,383,0.0,0,20,0.0,0,1992-12-19,196.0,88.0,Switzerland,Medium/Medium,,,60.0,Goalkeeper,20,,,,,,22.907122032486466,3.0,0.0,,,
reecejames,2019,140,367,1608.0,23,29,4135.0,55,1993-11-07,168.75,71.0,England,Medium/Medium,75.375,58.75,66.75,Defender,26,,,,,,24.93278463648834,3.0,1.0,,,
reecejames,2019,140,367,1608.0,23,29,4135.0,55,1993-11-07,168.75,71.0,England,Medium/Medium,75.375,58.75,66.75,Defender,26,1608.0,23.0,69.91304347826087,140.0,23.0,24.93278463648834,3.0,1.0,1.0,367.0,140.0
reecejames,2019,140,367,1608.0,23,29,4135.0,55,1999-12-08,180.4,83.0,England,Medium/Medium,72.8,72.0,70.6,Defender,20,3216.0,46.0,69.91304347826087,140.0,23.0,25.50380774922444,3.0,1.0,1.0,734.0,140.0
reecejames,2019,140,367,1608.0,23,29,4135.0,55,1999-12-08,180.4,83.0,England,Medium/Medium,72.8,72.0,70.6,Defender,20,4824.0,69.0,69.91304347826087,140.0,23.0,25.50380774922444,3.0,1.0,1.0,1101.0,140.0
reecejames,2020,39,367,2527.0,32,35,4135.0,55,1993-11-07,168.75,71.0,England,Medium/Medium,75.375,58.75,66.75,Defender,27,6432.0,92.0,69.91304347826087,140.0,23.0,24.93278463648834,3.0,1.0,1.0,1468.0,140.0
reecejames,2020,39,367,2527.0,32,35,4135.0,55,1993-11-07,168.75,71.0,England,Medium/Medium,75.375,58.75,66.75,Defender,27,8959.0,124.0,72.25,119.8,24.8,24.93278463648834,3.0,1.0,1.0,1835.0,39.0
reecejames,2020,39,367,2527.0,32,35,4135.0,55,1999-12-08,180.4,83.0,England,Medium/Medium,72.8,72.0,70.6,Defender,21,11486.0,156.0,73.62820512820512,106.33333333333333,26.0,25.50380774922444,3.0,1.0,1.0,2202.0,39.0
reecejames,2020,39,367,2527.0,32,35,4135.0,55,1999-12-08,180.4,83.0,England,Medium/Medium,72.8,72.0,70.6,Defender,21,14013.0,188.0,74.5372340425532,96.71428571428571,26.857142857142858,25.50380774922444,3.0,1.0,1.0,2569.0,39.0
reeceoxford,2016,66,444,0.0,0,8,238.0,8,1998-12-16,191.33333333333334,78.16666666666667,England,Medium/Medium,69.16666666666667,68.66666666666667,67.16666666666667,Defender,18,,,,,,21.352086343163084,3.0,1.0,,,
reeceoxford,2017,80,444,9.0,1,1,238.0,8,1998-12-16,191.33333333333334,78.16666666666667,England,Medium/Medium,69.16666666666667,68.66666666666667,67.16666666666667,Defender,19,0.0,0.0,,66.0,0.0,21.352086343163084,3.0,1.0,1.0,444.0,66.0
reissnelson,2019,95,350,679.0,17,27,910.0,22,1999-12-10,176.0,71.4,England,High/Medium,84.6,47.8,68.0,Forward,20,,,,,,23.050103305785125,3.5,2.0,,,
reissnelson,2020,64,350,80.0,2,6,910.0,22,1999-12-10,176.0,71.4,England,High/Medium,84.6,47.8,68.0,Forward,21,679.0,17.0,39.94117647058823,95.0,17.0,23.050103305785125,3.5,2.0,1.0,350.0,95.0
rhianbrewster,2019,45,827,0.0,0,1,1208.0,27,2000-04-01,179.0,75.0,England,High/Medium,78.0,57.5,66.25,Forward,19,,,,,,23.40750912892856,3.5,2.0,,,
rhianbrewster,2020,6,827,1208.0,27,34,1208.0,27,2000-04-01,179.0,75.0,England,High/Medium,78.0,57.5,66.25,Forward,20,0.0,0.0,,45.0,0.0,23.40750912892856,3.5,2.0,1.0,827.0,45.0
rhyswilliams,2020,9,50,700.0,9,25,700.0,9,1988-07-14,186.33333333333334,74.5,Australia,Medium/Medium,64.66666666666667,75.16666666666667,71.5,Defender,32,,,,,,21.457304604119926,3.0,1.0,,,
rhyswilliams,2020,9,50,700.0,9,25,700.0,9,1988-07-14,186.33333333333334,74.5,Australia,Medium/Medium,64.66666666666667,75.16666666666667,71.5,Defender,32,700.0,9.0,77.77777777777777,9.0,9.0,21.457304604119926,3.0,1.0,0.0,50.0,9.0
rhyswilliams,2020,9,50,700.0,9,25,700.0,9,2001-02-03,195.0,76.0,England,Low/Medium,68.0,67.0,65.0,Defender,19,1400.0,18.0,77.77777777777777,9.0,9.0,19.986850756081527,2.5,1.0,0.0,100.0,9.0
rhyswilliams,2020,9,50,700.0,9,25,700.0,9,2001-02-03,195.0,76.0,England,Low/Medium,68.0,67.0,65.0,Defender,19,2100.0,27.0,77.77777777777777,9.0,9.0,19.986850756081527,2.5,1.0,0.0,150.0,9.0
richardstearman,2009,28,114,1244.0,16,22,6422.0,77,1987-08-19,191.0,76.14285714285714,England,Medium/Medium,48.42857142857143,71.42857142857143,69.28571428571429,Defender,22,,,,,,20.8719215873625,3.0,1.0,,,
riyadmahrez,2015,9,9,3127.0,37,38,16820.0,226,1991-02-21,179.0,65.125,Algeria,Medium/Medium,82.5,57.875,81.375,Forward,24,,,,,,20.325520426952966,3.0,2.0,,,
robbiebrady,2013,134,626,933.0,16,17,10422.0,160,1992-01-14,176.625,72.0,Republic of Ireland,High/Medium,75.625,64.0,74.125,Midfielder,21,,,,,,23.079593041863312,3.5,3.0,,,
robbiebrady,2017,329,626,1344.0,15,15,10422.0,160,1992-01-14,176.625,72.0,Republic of Ireland,High/Medium,75.625,64.0,74.125,Midfielder,25,933.0,16.0,58.3125,134.0,16.0,23.079593041863312,3.5,3.0,1.0,626.0,134.0
robbiebrady,2018,48,626,779.0,16,21,10422.0,160,1992-01-14,176.625,72.0,Republic of Ireland,High/Medium,75.625,64.0,74.125,Midfielder,26,2277.0,31.0,73.45161290322581,231.5,15.5,23.079593041863312,3.5,3.0,1.0,1252.0,329.0
robbiebrady,2019,64,626,500.0,17,30,10422.0,160,1992-01-14,176.625,72.0,Republic of Ireland,High/Medium,75.625,64.0,74.125,Midfielder,27,3056.0,47.0,65.02127659574468,170.33333333333334,15.666666666666666,23.079593041863312,3.5,3.0,1.0,1878.0,48.0
robbiebrady,2020,51,626,1101.0,19,21,10422.0,160,1992-01-14,176.625,72.0,Republic of Ireland,High/Medium,75.625,64.0,74.125,Midfielder,28,3556.0,64.0,55.5625,143.75,16.0,23.079593041863312,3.5,3.0,1.0,2504.0,64.0
roberthuth,2007,45,466,984.0,13,14,27761.0,322,1984-08-18,191.0,90.75,Germany,Medium/High,42.25,85.25,78.0,Defender,23,,,,,,24.875962829966284,3.5,1.0,,,
roberthuth,2008,66,466,2184.0,24,28,27761.0,322,1984-08-18,191.0,90.75,Germany,Medium/High,42.25,85.25,78.0,Defender,24,984.0,13.0,75.6923076923077,45.0,13.0,24.875962829966284,3.5,1.0,1.0,466.0,45.0
roberthuth,2013,182,466,1122.0,12,12,27761.0,322,1984-08-18,191.0,90.75,Germany,Medium/High,42.25,85.25,78.0,Defender,29,3168.0,37.0,85.62162162162163,55.5,18.5,24.875962829966284,3.5,1.0,1.0,932.0,66.0
roberthuth,2014,38,466,1248.0,15,28,27761.0,322,1984-08-18,191.0,90.75,Germany,Medium/High,42.25,85.25,78.0,Defender,30,4290.0,49.0,87.55102040816327,97.66666666666667,16.333333333333332,24.875962829966284,3.5,1.0,1.0,1398.0,182.0
robertopereyra,2016,168,534,1096.0,13,13,7490.0,106,1991-01-07,182.5,77.25,Argentina,High/High,78.5,69.75,79.375,Midfielder,25,,,,,,23.19384499906174,4.0,3.0,,,
robertopereyra,2017,57,534,1722.0,32,32,7490.0,106,1991-01-07,182.5,77.25,Argentina,High/High,78.5,69.75,79.375,Midfielder,26,1096.0,13.0,84.3076923076923,168.0,13.0,23.19384499906174,4.0,3.0,1.0,534.0,168.0
robertopereyra,2018,34,534,2942.0,33,33,7490.0,106,1991-01-07,182.5,77.25,Argentina,High/High,78.5,69.75,79.375,Midfielder,27,2818.0,45.0,62.62222222222222,112.5,22.5,23.19384499906174,4.0,3.0,1.0,1068.0,57.0
robertopereyra,2019,32,534,1730.0,28,33,7490.0,106,1991-01-07,182.5,77.25,Argentina,High/High,78.5,69.75,79.375,Midfielder,28,5760.0,78.0,73.84615384615384,86.33333333333333,26.0,23.19384499906174,4.0,3.0,1.0,1602.0,34.0
robertsnodgrass,2013,29,654,2702.0,30,30,13090.0,170,1987-09-07,182.0,80.125,Scotland,High/Medium,61.875,72.375,75.0,Midfielder,26,,,,,,24.189409491607293,3.5,3.0,,,
robertsnodgrass,2014,464,654,40.0,1,1,13090.0,170,1987-09-07,182.0,80.125,Scotland,High/Medium,61.875,72.375,75.0,Midfielder,27,2702.0,30.0,90.06666666666666,29.0,30.0,24.189409491607293,3.5,3.0,0.0,654.0,29.0
robertsnodgrass,2016,27,654,2680.0,35,35,13090.0,170,1987-09-07,182.0,80.125,Scotland,High/Medium,61.875,72.375,75.0,Midfielder,29,2742.0,31.0,88.45161290322581,246.5,15.5,24.189409491607293,3.5,3.0,1.0,1308.0,464.0
robertsnodgrass,2018,10,654,2339.0,33,36,13090.0,170,1987-09-07,182.0,80.125,Scotland,High/Medium,61.875,72.375,75.0,Midfielder,31,5422.0,66.0,82.15151515151516,173.33333333333334,22.0,24.189409491607293,3.5,3.0,0.0,1962.0,27.0
robertsnodgrass,2019,55,654,1582.0,24,28,13090.0,170,1987-09-07,182.0,80.125,Scotland,High/Medium,61.875,72.375,75.0,Midfielder,32,7761.0,99.0,78.39393939393939,132.5,24.75,24.189409491607293,3.5,3.0,0.0,2616.0,10.0
robertsnodgrass,2020,1,654,564.0,10,21,13090.0,170,1987-09-07,182.0,80.125,Scotland,High/Medium,61.875,72.375,75.0,Midfielder,33,9343.0,123.0,75.95934959349593,117.0,24.6,24.189409491607293,3.5,3.0,1.0,3270.0,55.0
robholding,2018,269,342,852.0,10,14,5901.0,69,1995-09-20,187.83333333333334,76.0,England,Medium/Medium,60.5,73.16666666666667,73.5,Defender,23,,,,,,21.541119051686874,3.0,1.0,,,
robholding,2019,51,342,616.0,8,18,5901.0,69,1995-09-20,187.83333333333334,76.0,England,Medium/Medium,60.5,73.16666666666667,73.5,Defender,24,852.0,10.0,85.2,269.0,10.0,21.541119051686874,3.0,1.0,1.0,342.0,269.0
robholding,2020,14,342,2703.0,30,35,5901.0,69,1995-09-20,187.83333333333334,76.0,England,Medium/Medium,60.5,73.16666666666667,73.5,Defender,25,1468.0,18.0,81.55555555555556,160.0,9.0,21.541119051686874,3.0,1.0,1.0,684.0,51.0
robinkoch,2020,94,259,1203.0,17,19,1203.0,17,1996-07-17,191.2,83.8,Germany,Medium/Medium,63.2,72.6,72.6,Defender,24,,,,,,22.922830482659617,3.0,1.0,,,
rolandoaarons,2014,235,735,148.0,4,5,719.0,18,1995-11-16,175.75,71.5,England,Medium/Medium,81.75,48.375,69.75,Midfielder,19,,,,,,23.148101309365064,3.0,3.0,,,
rolandoaarons,2015,90,735,419.0,10,16,719.0,18,1995-11-16,175.75,71.5,England,Medium/Medium,81.75,48.375,69.75,Midfielder,20,148.0,4.0,37.0,235.0,4.0,23.148101309365064,3.0,3.0,1.0,735.0,235.0
romelulukaku,2013,31,315,2727.0,33,34,20102.0,252,1993-05-13,190.25,94.0,Belgium,Medium/Medium,81.875,83.625,84.375,Forward,20,,,,,,25.970393061208277,3.0,2.0,,,
romelulukaku,2014,27,315,3011.0,36,36,20102.0,252,1993-05-13,190.25,94.0,Belgium,Medium/Medium,81.875,83.625,84.375,Forward,21,2727.0,33.0,82.63636363636364,31.0,33.0,25.970393061208277,3.0,2.0,1.0,315.0,31.0
romelulukaku,2017,24,315,3024.0,34,34,20102.0,252,1993-05-13,190.25,94.0,Belgium,Medium/Medium,81.875,83.625,84.375,Forward,24,5738.0,69.0,83.15942028985508,29.0,34.5,25.970393061208277,3.0,2.0,0.0,630.0,27.0
romelulukaku,2018,58,315,2270.0,32,33,20102.0,252,1993-05-13,190.25,94.0,Belgium,Medium/Medium,81.875,83.625,84.375,Forward,25,8762.0,103.0,85.06796116504854,27.333333333333332,34.333333333333336,25.970393061208277,3.0,2.0,0.0,945.0,24.0
rossbarkley,2013,21,387,2399.0,34,35,15435.0,226,1993-12-05,188.125,78.75,England,Medium/Medium,73.875,73.875,79.125,Midfielder,20,,,,,,22.25141002858688,3.0,3.0,,,
rossbarkley,2014,52,387,2059.0,29,31,15435.0,226,1993-12-05,188.125,78.75,England,Medium/Medium,73.875,73.875,79.125,Midfielder,21,2399.0,34.0,70.55882352941177,21.0,34.0,22.25141002858688,3.0,3.0,0.0,387.0,21.0
rossbarkley,2017,190,387,131.0,2,8,15435.0,226,1993-12-05,188.125,78.75,England,Medium/Medium,73.875,73.875,79.125,Midfielder,24,4458.0,63.0,70.76190476190476,36.5,31.5,22.25141002858688,3.0,3.0,1.0,774.0,52.0
rossbarkley,2018,8,387,1326.0,27,36,15435.0,226,1993-12-05,188.125,78.75,England,Medium/Medium,73.875,73.875,79.125,Midfielder,25,4589.0,65.0,70.6,87.66666666666667,21.666666666666668,22.25141002858688,3.0,3.0,1.0,1161.0,190.0
rossbarkley,2019,57,387,1164.0,21,28,15435.0,226,1993-12-05,188.125,78.75,England,Medium/Medium,73.875,73.875,79.125,Midfielder,26,5915.0,92.0,64.29347826086956,67.75,23.0,22.25141002858688,3.0,3.0,0.0,1548.0,8.0
rossbarkley,2020,59,387,1653.0,26,31,15435.0,226,1993-12-05,188.125,78.75,England,Medium/Medium,73.875,73.875,79.125,Midfielder,27,7079.0,113.0,62.64601769911504,65.6,22.6,22.25141002858688,3.0,3.0,1.0,1935.0,57.0
ryanbabel,2008,42,460,952.0,27,32,5025.0,107,1986-12-19,185.0,82.71428571428571,Netherlands,Medium/Low,82.0,72.42857142857143,76.28571428571429,Midfielder,22,,,,,,24.16779714077011,2.5,3.0,,,
ryanbabel,2018,37,460,1290.0,16,16,5025.0,107,1986-12-19,185.0,82.71428571428571,Netherlands,Medium/Low,82.0,72.42857142857143,76.28571428571429,Midfielder,32,952.0,27.0,35.25925925925926,42.0,27.0,24.16779714077011,2.5,3.0,1.0,460.0,42.0
ryanbennett,2013,23,147,1371.0,15,30,9426.0,110,1990-03-06,187.125,78.0,England,Low/Medium,45.125,73.625,71.25,Defender,23,,,,,,22.27568028508587,2.5,1.0,,,
ryanbennett,2019,43,147,991.0,16,23,9426.0,110,1990-03-06,187.125,78.0,England,Low/Medium,45.125,73.625,71.25,Defender,29,1371.0,15.0,91.4,23.0,15.0,22.27568028508587,2.5,1.0,0.0,147.0,23.0
ryanbertrand,2012,74,813,1365.0,19,31,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,23,,,,,,26.333447770044632,3.5,1.0,,,
ryanbertrand,2015,86,813,3040.0,32,32,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,26,1365.0,19.0,71.84210526315789,74.0,19.0,26.333447770044632,3.5,1.0,1.0,813.0,74.0
ryanbertrand,2016,46,813,2643.0,28,32,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,27,4405.0,51.0,86.37254901960785,80.0,25.5,26.333447770044632,3.5,1.0,1.0,1626.0,86.0
ryanbertrand,2017,17,813,3300.0,35,35,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,28,7048.0,79.0,89.21518987341773,68.66666666666667,26.333333333333332,26.333447770044632,3.5,1.0,1.0,2439.0,46.0
ryanbertrand,2018,82,813,2280.0,24,25,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,29,10348.0,114.0,90.7719298245614,55.75,28.5,26.333447770044632,3.5,1.0,0.0,3252.0,17.0
ryanbertrand,2019,26,813,2977.0,32,34,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,30,12628.0,138.0,91.5072463768116,61.0,27.6,26.333447770044632,3.5,1.0,1.0,4065.0,82.0
ryanbertrand,2020,20,813,2739.0,29,29,23683.0,258,1989-08-05,179.0,84.375,England,High/Medium,77.0,72.0,77.75,Defender,31,15605.0,170.0,91.79411764705883,55.166666666666664,28.333333333333332,26.333447770044632,3.5,1.0,0.0,4878.0,26.0
